order_code,bom_code,bom_line_code,material_item_code,unit_code,base_quantity_snapshot,scrap_percent_snapshot,required_quantity
production_order_2026_00267,bom_fg_0067,bom_fg_0067_line_04,rm_0072,litre,1000,2.0,1806.981
production_order_2026_00267,bom_fg_0067,bom_fg_0067_line_05,rm_0089,kg,1000,0.0,1958.368
production_order_2026_00268,bom_fg_0068,bom_fg_0068_line_01,rm_0026,kg,1000,0.5,1328.990895
production_order_2026_00268,bom_fg_0068,bom_fg_0068_line_02,rm_0043,kg,1000,1.0,1528.3017
production_order_2026_00268,bom_fg_0068,bom_fg_0068_line_03,rm_0060,piece,1000,1.5,1729.520415
production_order_2026_00268,bom_fg_0068,bom_fg_0068_line_04,rm_0077,litre,1000,2.0,1932.64704
production_order_2026_00268,bom_fg_0068,bom_fg_0068_line_05,rm_0094,kg,1000,0.0,2085.543
production_order_2026_00269,bom_fg_0069,bom_fg_0069_line_01,rm_0031,kg,1000,0.5,1444.41012
production_order_2026_00269,bom_fg_0069,bom_fg_0069_line_02,rm_0048,kg,1000,1.0,1648.30788
production_order_2026_00269,bom_fg_0069,bom_fg_0069_line_03,rm_0065,litre,1000,1.5,1854.15328
production_order_2026_00269,bom_fg_0069,bom_fg_0069_line_04,rm_0082,kg,1000,2.0,2061.94632
production_order_2026_00269,bom_fg_0069,bom_fg_0069_line_05,rm_0099,litre,1000,0.0,2216.28
production_order_2026_00270,bom_fg_0070,bom_fg_0070_line_01,rm_0036,litre,1000,0.5,1563.409155
production_order_2026_00270,bom_fg_0070,bom_fg_0070_line_02,rm_0053,piece,1000,1.0,1771.91168
production_order_2026_00270,bom_fg_0070,bom_fg_0070_line_03,rm_0070,kg,1000,1.5,1982.401575
production_order_2026_00270,bom_fg_0070,bom_fg_0070_line_04,rm_0087,kg,1000,2.0,2194.87884
production_order_2026_00270,bom_fg_0070,bom_fg_0070_line_05,rm_0104,kg,1000,0.0,2350.579
production_order_2026_00271,bom_fg_0071,bom_fg_0071_line_01,rm_0041,kg,1000,0.5,1685.988
production_order_2026_00271,bom_fg_0071,bom_fg_0071_line_02,rm_0058,kg,1000,1.0,1899.1131
production_order_2026_00271,bom_fg_0071,bom_fg_0071_line_03,rm_0075,kg,1000,1.5,2114.2653
production_order_2026_00271,bom_fg_0071,bom_fg_0071_line_04,rm_0092,kg,1000,2.0,2331.4446
production_order_2026_00271,bom_fg_0071,bom_fg_0071_line_05,rm_0109,kg,1000,0.0,2488.44
production_order_2026_00272,bom_fg_0072,bom_fg_0072_line_01,rm_0046,kg,1000,0.5,1812.146655
production_order_2026_00272,bom_fg_0072,bom_fg_0072_line_02,rm_0063,piece,1000,1.0,2029.91214
production_order_2026_00272,bom_fg_0072,bom_fg_0072_line_03,rm_0080,kg,1000,1.5,2249.744455
production_order_2026_00272,bom_fg_0072,bom_fg_0072_line_04,rm_0097,litre,1000,2.0,2471.6436
production_order_2026_00272,bom_fg_0072,bom_fg_0072_line_05,rm_0114,piece,1000,0.0,2629.863
production_order_2026_00273,bom_fg_0073,bom_fg_0073_line_01,rm_0051,piece,1000,0.5,1941.88512
production_order_2026_00273,bom_fg_0073,bom_fg_0073_line_02,rm_0068,kg,1000,1.0,2164.3088
production_order_2026_00273,bom_fg_0073,bom_fg_0073_line_03,rm_0085,kg,1000,1.5,2388.83904
production_order_2026_00273,bom_fg_0073,bom_fg_0073_line_04,rm_0102,litre,1000,2.0,2615.47584
production_order_2026_00273,bom_fg_0073,bom_fg_0073_line_05,rm_0119,piece,1000,0.0,2774.848
production_order_2026_00274,bom_fg_0074,bom_fg_0074_line_01,rm_0056,piece,1000,0.5,2075.203395
production_order_2026_00274,bom_fg_0074,bom_fg_0074_line_02,rm_0073,kg,1000,1.0,2302.30308
production_order_2026_00274,bom_fg_0074,bom_fg_0074_line_03,rm_0090,kg,1000,1.5,2531.549055
production_order_2026_00274,bom_fg_0074,bom_fg_0074_line_04,rm_0107,kg,1000,2.0,2762.94132
production_order_2026_00274,bom_fg_0074,bom_fg_0074_line_05,rm_0124,piece,1000,0.0,2923.395
production_order_2026_00275,bom_fg_0075,bom_fg_0075_line_01,rm_0061,piece,1000,0.5,2212.10148
production_order_2026_00275,bom_fg_0075,bom_fg_0075_line_02,rm_0078,kg,1000,1.0,2443.89498
production_order_2026_00275,bom_fg_0075,bom_fg_0075_line_03,rm_0095,kg,1000,1.5,2677.8745
production_order_2026_00275,bom_fg_0075,bom_fg_0075_line_04,rm_0112,kg,1000,2.0,2914.04004
production_order_2026_00275,bom_fg_0075,bom_fg_0075_line_05,rm_0129,litre,1000,0.0,3075.504
production_order_2026_00276,bom_fg_0076,bom_fg_0076_line_01,rm_0066,kg,1000,0.5,2352.579375
production_order_2026_00276,bom_fg_0076,bom_fg_0076_line_02,rm_0083,kg,1000,1.0,2589.0845
production_order_2026_00276,bom_fg_0076,bom_fg_0076_line_03,rm_0100,litre,1000,1.5,2827.815375
production_order_2026_00276,bom_fg_0076,bom_fg_0076_line_04,rm_0117,piece,1000,2.0,3068.772
production_order_2026_00276,bom_fg_0076,bom_fg_0076_line_05,rm_0134,kg,1000,0.0,3231.175
production_order_2026_00277,bom_fg_0077,bom_fg_0077_line_01,rm_0071,kg,1000,0.5,2496.63708
production_order_2026_00277,bom_fg_0077,bom_fg_0077_line_02,rm_0088,kg,1000,1.0,2737.87164
production_order_2026_00277,bom_fg_0077,bom_fg_0077_line_03,rm_0105,kg,1000,1.5,2981.37168
production_order_2026_00277,bom_fg_0077,bom_fg_0077_line_04,rm_0122,kg,1000,2.0,3227.1372
production_order_2026_00277,bom_fg_0077,bom_fg_0077_line_05,rm_0139,kg,1000,0.0,3390.408
production_order_2026_00278,bom_fg_0078,bom_fg_0078_line_01,rm_0076,kg,1000,0.5,2644.274595
production_order_2026_00278,bom_fg_0078,bom_fg_0078_line_02,rm_0093,kg,1000,1.0,2890.2564
production_order_2026_00278,bom_fg_0078,bom_fg_0078_line_03,rm_0110,kg,1000,1.5,3138.543415
production_order_2026_00278,bom_fg_0078,bom_fg_0078_line_04,rm_0127,piece,1000,2.0,3389.13564
production_order_2026_00278,bom_fg_0078,bom_fg_0078_line_05,rm_0144,kg,1000,0.0,3553.203
production_order_2026_00279,bom_fg_0079,bom_fg_0079_line_01,rm_0081,kg,1000,0.5,2795.49192
production_order_2026_00279,bom_fg_0079,bom_fg_0079_line_02,rm_0098,litre,1000,1.0,3046.23878
production_order_2026_00279,bom_fg_0079,bom_fg_0079_line_03,rm_0115,piece,1000,1.5,3299.33058
production_order_2026_00279,bom_fg_0079,bom_fg_0079_line_04,rm_0132,kg,1000,2.0,3554.76732
production_order_2026_00279,bom_fg_0079,bom_fg_0079_line_05,rm_0149,kg,1000,0.0,3719.56
production_order_2026_00280,bom_fg_0080,bom_fg_0080_line_01,rm_0086,kg,1000,0.5,2950.289055
production_order_2026_00280,bom_fg_0080,bom_fg_0080_line_02,rm_0103,kg,1000,1.0,3205.81878
production_order_2026_00280,bom_fg_0080,bom_fg_0080_line_03,rm_0120,piece,1000,1.5,3463.733175
production_order_2026_00280,bom_fg_0080,bom_fg_0080_line_04,rm_0137,kg,1000,2.0,3724.03224
production_order_2026_00280,bom_fg_0080,bom_fg_0080_line_05,rm_0154,kg,1000,0.0,3889.479
production_order_2026_00281,bom_fg_0081,bom_fg_0081_line_01,rm_0091,kg,1000,0.5,3108.666
production_order_2026_00281,bom_fg_0081,bom_fg_0081_line_02,rm_0108,kg,1000,1.0,3368.9964
production_order_2026_00281,bom_fg_0081,bom_fg_0081_line_03,rm_0125,piece,1000,1.5,3631.7512
production_order_2026_00281,bom_fg_0081,bom_fg_0081_line_04,rm_0142,kg,1000,2.0,3896.9304
production_order_2026_00281,bom_fg_0081,bom_fg_0081_line_05,rm_0159,kg,1000,0.0,4062.96
production_order_2026_00282,bom_fg_0082,bom_fg_0082_line_01,rm_0096,kg,1000,0.5,3270.622755
production_order_2026_00282,bom_fg_0082,bom_fg_0082_line_02,rm_0113,piece,1000,1.0,3535.77164
production_order_2026_00282,bom_fg_0082,bom_fg_0082_line_03,rm_0130,kg,1000,1.5,3803.384655
production_order_2026_00282,bom_fg_0082,bom_fg_0082_line_04,rm_0147,kg,1000,2.0,4073.4618
production_order_2026_00282,bom_fg_0082,bom_fg_0082_line_05,rm_0164,litre,1000,0.0,4240.003
production_order_2026_00283,bom_fg_0083,bom_fg_0083_line_01,rm_0101,litre,1000,0.5,3436.15932
production_order_2026_00283,bom_fg_0083,bom_fg_0083_line_02,rm_0118,piece,1000,1.0,3706.1445
production_order_2026_00283,bom_fg_0083,bom_fg_0083_line_03,rm_0135,kg,1000,1.5,3978.63354
production_order_2026_00283,bom_fg_0083,bom_fg_0083_line_04,rm_0152,kg,1000,2.0,4253.62644
production_order_2026_00283,bom_fg_0083,bom_fg_0083_line_05,rm_0169,kg,1000,0.0,4420.608
production_order_2026_00284,bom_fg_0084,bom_fg_0084_line_01,rm_0106,kg,1000,0.5,3605.275695
production_order_2026_00284,bom_fg_0084,bom_fg_0084_line_02,rm_0123,piece,1000,1.0,3880.11498
production_order_2026_00284,bom_fg_0084,bom_fg_0084_line_03,rm_0140,kg,1000,1.5,4157.497855
production_order_2026_00284,bom_fg_0084,bom_fg_0084_line_04,rm_0157,kg,1000,2.0,4437.42432
production_order_2026_00284,bom_fg_0084,bom_fg_0084_line_05,rm_0174,kg,1000,0.0,4604.775
production_order_2026_00285,bom_fg_0085,bom_fg_0085_line_01,rm_0111,kg,1000,0.5,3777.97188
production_order_2026_00285,bom_fg_0085,bom_fg_0085_line_02,rm_0128,piece,1000,1.0,4057.68308
production_order_2026_00285,bom_fg_0085,bom_fg_0085_line_03,rm_0145,kg,1000,1.5,4339.9776
production_order_2026_00285,bom_fg_0085,bom_fg_0085_line_04,rm_0162,litre,1000,2.0,4624.85544
production_order_2026_00285,bom_fg_0085,bom_fg_0085_line_05,rm_0179,piece,1000,0.0,4792.504
production_order_2026_00286,bom_fg_0086,bom_fg_0086_line_01,rm_0116,piece,1000,0.5,3954.247875
production_order_2026_00286,bom_fg_0086,bom_fg_0086_line_02,rm_0133,kg,1000,1.0,4238.8488
production_order_2026_00286,bom_fg_0086,bom_fg_0086_line_03,rm_0150,kg,1000,1.5,4526.072775
production_order_2026_00286,bom_fg_0086,bom_fg_0086_line_04,rm_0167,kg,1000,2.0,4815.9198
production_order_2026_00286,bom_fg_0086,bom_fg_0086_line_05,rm_0184,piece,1000,0.0,4983.795
production_order_2026_00287,bom_fg_0087,bom_fg_0087_line_01,rm_0121,piece,1000,0.5,4134.10368
production_order_2026_00287,bom_fg_0087,bom_fg_0087_line_02,rm_0138,kg,1000,1.0,4423.61214
production_order_2026_00287,bom_fg_0087,bom_fg_0087_line_03,rm_0155,kg,1000,1.5,4715.78338
production_order_2026_00287,bom_fg_0087,bom_fg_0087_line_04,rm_0172,kg,1000,2.0,5010.6174
production_order_2026_00287,bom_fg_0087,bom_fg_0087_line_05,rm_0189,piece,1000,0.0,5178.648
production_order_2026_00288,bom_fg_0088,bom_fg_0088_line_01,rm_0126,piece,1000,0.5,4317.539295
production_order_2026_00288,bom_fg_0088,bom_fg_0088_line_02,rm_0143,kg,1000,1.0,4611.9731
production_order_2026_00288,bom_fg_0088,bom_fg_0088_line_03,rm_0160,kg,1000,1.5,4909.109415
production_order_2026_00288,bom_fg_0088,bom_fg_0088_line_04,rm_0177,piece,1000,2.0,5208.94824
production_order_2026_00288,bom_fg_0088,bom_fg_0088_line_05,rm_0194,kg,1000,0.0,5377.063
production_order_2026_00289,bom_fg_0089,bom_fg_0089_line_01,rm_0131,kg,1000,0.5,4504.55472
production_order_2026_00289,bom_fg_0089,bom_fg_0089_line_02,rm_0148,kg,1000,1.0,4803.93168
production_order_2026_00289,bom_fg_0089,bom_fg_0089_line_03,rm_0165,litre,1000,1.5,5106.05088
production_order_2026_00289,bom_fg_0089,bom_fg_0089_line_04,rm_0182,piece,1000,2.0,5410.91232
production_order_2026_00289,bom_fg_0089,bom_fg_0089_line_05,rm_0199,kg,1000,0.0,5579.04
production_order_2026_00290,bom_fg_0090,bom_fg_0090_line_01,rm_0136,litre,1000,0.5,4695.149955
production_order_2026_00290,bom_fg_0090,bom_fg_0090_line_02,rm_0153,kg,1000,1.0,4999.48788
production_order_2026_00290,bom_fg_0090,bom_fg_0090_line_03,rm_0170,kg,1000,1.5,5306.607775
production_order_2026_00290,bom_fg_0090,bom_fg_0090_line_04,rm_0187,piece,1000,2.0,5616.50964
production_order_2026_00290,bom_fg_0090,bom_fg_0090_line_05,rm_0204,kg,1000,0.0,5784.579
production_order_2026_00291,bom_fg_0091,bom_fg_0091_line_01,rm_0141,litre,1000,0.5,4889.325
production_order_2026_00291,bom_fg_0091,bom_fg_0091_line_02,rm_0158,kg,1000,1.0,5198.6417
production_order_2026_00291,bom_fg_0091,bom_fg_0091_line_03,rm_0175,kg,1000,1.5,5510.7801
production_order_2026_00291,bom_fg_0091,bom_fg_0091_line_04,rm_0192,piece,1000,2.0,5825.7402
production_order_2026_00291,bom_fg_0091,bom_fg_0091_line_05,rm_0209,kg,1000,0.0,5993.68
production_order_2026_00292,bom_fg_0092,bom_fg_0092_line_01,rm_0146,kg,1000,0.5,5087.079855
production_order_2026_00292,bom_fg_0092,bom_fg_0092_line_02,rm_0163,litre,1000,1.0,5401.39314
production_order_2026_00292,bom_fg_0092,bom_fg_0092_line_03,rm_0180,piece,1000,1.5,5718.567855
production_order_2026_00292,bom_fg_0092,bom_fg_0092_line_04,rm_0197,kg,1000,2.0,6038.604
production_order_2026_00292,bom_fg_0092,bom_fg_0092_line_05,rm_0214,kg,1000,0.0,6206.343
production_order_2026_00293,bom_fg_0093,bom_fg_0093_line_01,rm_0151,kg,1000,0.5,1059.37452
production_order_2026_00293,bom_fg_0093,bom_fg_0093_line_02,rm_0168,kg,1000,1.0,1123.3422
production_order_2026_00293,bom_fg_0093,bom_fg_0093_line_03,rm_0185,piece,1000,1.5,1187.89104
production_order_2026_00293,bom_fg_0093,bom_fg_0093_line_04,rm_0202,kg,1000,2.0,1253.02104
production_order_2026_00293,bom_fg_0093,bom_fg_0093_line_05,rm_0219,kg,1000,0.0,1286.568
production_order_2026_00294,bom_fg_0094,bom_fg_0094_line_01,rm_0156,kg,1000,0.5,1159.768995
production_order_2026_00294,bom_fg_0094,bom_fg_0094_line_02,rm_0173,kg,1000,1.0,1228.24888
production_order_2026_00294,bom_fg_0094,bom_fg_0094_line_03,rm_0190,piece,1000,1.5,1297.349655
production_order_2026_00294,bom_fg_0094,bom_fg_0094_line_04,rm_0207,kg,1000,2.0,1367.07132
production_order_2026_00294,bom_fg_0094,bom_fg_0094_line_05,rm_0224,kg,1000,0.0,1402.355
production_order_2026_00295,bom_fg_0095,bom_fg_0095_line_01,rm_0161,litre,1000,0.5,1263.74328
production_order_2026_00295,bom_fg_0095,bom_fg_0095_line_02,rm_0178,piece,1000,1.0,1336.75318
production_order_2026_00295,bom_fg_0095,bom_fg_0095_line_03,rm_0195,kg,1000,1.5,1410.4237
production_order_2026_00295,bom_fg_0095,bom_fg_0095_line_04,rm_0212,kg,1000,2.0,1484.75484
production_order_2026_00295,bom_fg_0095,bom_fg_0095_line_05,rm_0229,litre,1000,0.0,1521.704
production_order_2026_00296,bom_fg_0096,bom_fg_0096_line_01,rm_0166,litre,1000,0.5,1371.297375
production_order_2026_00296,bom_fg_0096,bom_fg_0096_line_02,rm_0183,piece,1000,1.0,1448.8551
production_order_2026_00296,bom_fg_0096,bom_fg_0096_line_03,rm_0200,litre,1000,1.5,1527.113175
production_order_2026_00296,bom_fg_0096,bom_fg_0096_line_04,rm_0217,kg,1000,2.0,1606.0716
production_order_2026_00296,bom_fg_0096,bom_fg_0096_line_05,rm_0234,kg,1000,0.0,1644.615
production_order_2026_00297,bom_fg_0097,bom_fg_0097_line_01,rm_0171,kg,1000,0.5,1482.43128
production_order_2026_00297,bom_fg_0097,bom_fg_0097_line_02,rm_0188,piece,1000,1.0,1564.55464
production_order_2026_00297,bom_fg_0097,bom_fg_0097_line_03,rm_0205,litre,1000,1.5,1647.41808
production_order_2026_00297,bom_fg_0097,bom_fg_0097_line_04,rm_0222,kg,1000,2.0,1731.0216
production_order_2026_00297,bom_fg_0097,bom_fg_0097_line_05,rm_0239,kg,1000,0.0,1771.088
production_order_2026_00298,bom_fg_0098,bom_fg_0098_line_01,rm_0176,kg,1000,0.5,1597.144995
production_order_2026_00298,bom_fg_0098,bom_fg_0098_line_02,rm_0193,litre,1000,1.0,1683.8518
production_order_2026_00298,bom_fg_0098,bom_fg_0098_line_03,rm_0210,kg,1000,1.5,1771.338415
production_order_2026_00298,bom_fg_0098,bom_fg_0098_line_04,rm_0227,litre,1000,2.0,1859.60484
production_order_2026_00298,bom_fg_0098,bom_fg_0098_line_05,rm_0244,piece,1000,0.0,1901.123
production_order_2026_00299,bom_fg_0099,bom_fg_0099_line_01,rm_0181,piece,1000,0.5,1715.43852
production_order_2026_00299,bom_fg_0099,bom_fg_0099_line_02,rm_0198,kg,1000,1.0,1806.74658
production_order_2026_00299,bom_fg_0099,bom_fg_0099_line_03,rm_0215,kg,1000,1.5,1898.87418
production_order_2026_00299,bom_fg_0099,bom_fg_0099_line_04,rm_0232,kg,1000,2.0,1991.82132
production_order_2026_00299,bom_fg_0099,bom_fg_0099_line_05,rm_0249,piece,1000,0.0,2034.72
production_order_2026_00300,bom_fg_0100,bom_fg_0100_line_01,rm_0186,kg,1000,0.5,1837.311855
production_order_2026_00300,bom_fg_0100,bom_fg_0100_line_02,rm_0203,kg,1000,1.0,1933.23898
production_order_2026_00300,bom_fg_0100,bom_fg_0100_line_03,rm_0220,kg,1000,1.5,2030.025375
production_order_2026_00300,bom_fg_0100,bom_fg_0100_line_04,rm_0237,kg,1000,2.0,2127.67104
production_order_2026_00300,bom_fg_0100,bom_fg_0100_line_05,rm_0254,piece,1000,0.0,97.779
production_order_2026_00301,bom_fg_0101,bom_fg_0101_line_01,rm_0191,piece,1000,0.5,1962.765
production_order_2026_00301,bom_fg_0101,bom_fg_0101_line_02,rm_0208,kg,1000,1.0,2063.329
production_order_2026_00301,bom_fg_0101,bom_fg_0101_line_03,rm_0225,litre,1000,1.5,2164.792
production_order_2026_00301,bom_fg_0101,bom_fg_0101_line_04,rm_0242,piece,1000,2.0,2267.154
production_order_2026_00301,bom_fg_0101,bom_fg_0101_line_05,rm_0259,kg,1000,0.0,142.6
production_order_2026_00302,bom_fg_0102,bom_fg_0102_line_01,rm_0196,kg,1000,0.5,2091.797955
production_order_2026_00302,bom_fg_0102,bom_fg_0102_line_02,rm_0213,kg,1000,1.0,2197.01664
production_order_2026_00302,bom_fg_0102,bom_fg_0102_line_03,rm_0230,litre,1000,1.5,2303.174055
production_order_2026_00302,bom_fg_0102,bom_fg_0102_line_04,rm_0247,piece,1000,2.0,99.0522
production_order_2026_00302,bom_fg_0102,bom_fg_0102_line_05,rm_0264,litre,1000,0.0,190.983
production_order_2026_00303,bom_fg_0103,bom_fg_0103_line_01,rm_0201,kg,1000,0.5,2224.41072
production_order_2026_00303,bom_fg_0103,bom_fg_0103_line_02,rm_0218,kg,1000,1.0,2334.3019
production_order_2026_00303,bom_fg_0103,bom_fg_0103_line_03,rm_0235,kg,1000,1.5,2445.17154
production_order_2026_00303,bom_fg_0103,bom_fg_0103_line_04,rm_0252,piece,1000,2.0,147.98364
production_order_2026_00303,bom_fg_0103,bom_fg_0103_line_05,rm_0269,litre,1000,0.0,242.928
production_order_2026_00304,bom_fg_0104,bom_fg_0104_line_01,rm_0206,kg,1000,0.5,2360.603295
production_order_2026_00304,bom_fg_0104,bom_fg_0104_line_02,rm_0223,kg,1000,1.0,2475.18478
production_order_2026_00304,bom_fg_0104,bom_fg_0104_line_03,rm_0240,kg,1000,1.5,2590.784455
production_order_2026_00304,bom_fg_0104,bom_fg_0104_line_04,rm_0257,litre,1000,2.0,200.54832
production_order_2026_00304,bom_fg_0104,bom_fg_0104_line_05,rm_0274,kg,1000,0.0,298.435
production_order_2026_00305,bom_fg_0105,bom_fg_0105_line_01,rm_0211,kg,1000,0.5,2500.37568
production_order_2026_00305,bom_fg_0105,bom_fg_0105_line_02,rm_0228,litre,1000,1.0,2619.66528
production_order_2026_00305,bom_fg_0105,bom_fg_0105_line_03,rm_0245,piece,1000,1.5,148.1088
production_order_2026_00305,bom_fg_0105,bom_fg_0105_line_04,rm_0262,kg,1000,2.0,256.74624
production_order_2026_00305,bom_fg_0105,bom_fg_0105_line_05,rm_0279,kg,1000,0.0,357.504
production_order_2026_00306,bom_fg_0106,bom_fg_0106_line_01,rm_0216,kg,1000,0.5,2643.727875
production_order_2026_00306,bom_fg_0106,bom_fg_0106_line_02,rm_0233,kg,1000,1.0,2767.7434
production_order_2026_00306,bom_fg_0106,bom_fg_0106_line_03,rm_0250,kg,1000,1.5,203.614075
production_order_2026_00306,bom_fg_0106,bom_fg_0106_line_04,rm_0267,kg,1000,2.0,316.5774
production_order_2026_00306,bom_fg_0106,bom_fg_0106_line_05,rm_0284,kg,1000,0.0,420.135
production_order_2026_00307,bom_fg_0107,bom_fg_0107_line_01,rm_0221,kg,1000,0.5,2790.65988
production_order_2026_00307,bom_fg_0107,bom_fg_0107_line_02,rm_0238,kg,1000,1.0,146.56514
production_order_2026_00307,bom_fg_0107,bom_fg_0107_line_03,rm_0255,piece,1000,1.5,262.73478
production_order_2026_00307,bom_fg_0107,bom_fg_0107_line_04,rm_0272,kg,1000,2.0,380.0418
production_order_2026_00307,bom_fg_0107,bom_fg_0107_line_05,rm_0289,litre,1000,0.0,486.328
production_order_2026_00308,bom_fg_0108,bom_fg_0108_line_01,rm_0226,litre,1000,0.5,2941.171695
production_order_2026_00308,bom_fg_0108,bom_fg_0108_line_02,rm_0243,piece,1000,1.0,204.9795
production_order_2026_00308,bom_fg_0108,bom_fg_0108_line_03,rm_0260,kg,1000,1.5,325.470915
production_order_2026_00308,bom_fg_0108,bom_fg_0108_line_04,rm_0277,kg,1000,2.0,447.13944
production_order_2026_00308,bom_fg_0108,bom_fg_0108_line_05,rm_0294,litre,1000,0.0,556.083
production_order_2026_00309,bom_fg_0109,bom_fg_0109_line_01,rm_0231,kg,1000,0.5,143.37732
production_order_2026_00309,bom_fg_0109,bom_fg_0109_line_02,rm_0248,piece,1000,1.0,266.99148
production_order_2026_00309,bom_fg_0109,bom_fg_0109_line_03,rm_0265,kg,1000,1.5,391.82248
production_order_2026_00309,bom_fg_0109,bom_fg_0109_line_04,rm_0282,kg,1000,2.0,517.87032
production_order_2026_00309,bom_fg_0109,bom_fg_0109_line_05,rm_0299,kg,1000,0.0,629.4
production_order_2026_00310,bom_fg_0110,bom_fg_0110_line_01,rm_0236,kg,1000,0.5,204.669255
production_order_2026_00310,bom_fg_0110,bom_fg_0110_line_02,rm_0253,piece,1000,1.0,332.60108
production_order_2026_00310,bom_fg_0110,bom_fg_0110_line_03,rm_0270,kg,1000,1.5,461.789475
production_order_2026_00310,bom_fg_0110,bom_fg_0110_line_04,rm_0287,kg,1000,2.0,592.23444
production_order_2026_00310,bom_fg_0110,bom_fg_0110_line_05,rm_0304,kg,1000,0.0,706.279
production_order_2026_00311,bom_fg_0111,bom_fg_0111_line_01,rm_0241,piece,1000,0.5,269.541
production_order_2026_00311,bom_fg_0111,bom_fg_0111_line_02,rm_0258,kg,1000,1.0,401.8083
production_order_2026_00311,bom_fg_0111,bom_fg_0111_line_03,rm_0275,kg,1000,1.5,535.3719
production_order_2026_00311,bom_fg_0111,bom_fg_0111_line_04,rm_0292,litre,1000,2.0,670.2318
production_order_2026_00311,bom_fg_0111,bom_fg_0111_line_05,rm_0309,piece,1000,0.0,786.72
production_order_2026_00312,bom_fg_0112,bom_fg_0112_line_01,rm_0246,piece,1000,0.5,337.992555
production_order_2026_00312,bom_fg_0112,bom_fg_0112_line_02,rm_0263,kg,1000,1.0,474.61314
production_order_2026_00312,bom_fg_0112,bom_fg_0112_line_03,rm_0280,kg,1000,1.5,612.569755
production_order_2026_00312,bom_fg_0112,bom_fg_0112_line_04,rm_0297,kg,1000,2.0,751.8624
production_order_2026_00312,bom_fg_0112,bom_fg_0112_line_05,rm_0004,kg,1000,0.0,870.723
production_order_2026_00313,bom_fg_0113,bom_fg_0113_line_01,rm_0251,piece,1000,0.5,410.02392
production_order_2026_00313,bom_fg_0113,bom_fg_0113_line_02,rm_0268,kg,1000,1.0,551.0156
production_order_2026_00313,bom_fg_0113,bom_fg_0113_line_03,rm_0285,kg,1000,1.5,693.38304
production_order_2026_00313,bom_fg_0113,bom_fg_0113_line_04,rm_0302,kg,1000,2.0,837.12624
production_order_2026_00313,bom_fg_0113,bom_fg_0113_line_05,rm_0009,kg,1000,0.0,958.288
production_order_2026_00314,bom_fg_0114,bom_fg_0114_line_01,rm_0256,piece,1000,0.5,485.635095
production_order_2026_00314,bom_fg_0114,bom_fg_0114_line_02,rm_0273,kg,1000,1.0,631.01568
production_order_2026_00314,bom_fg_0114,bom_fg_0114_line_03,rm_0290,litre,1000,1.5,777.811755
production_order_2026_00314,bom_fg_0114,bom_fg_0114_line_04,rm_0307,piece,1000,2.0,926.02332
production_order_2026_00314,bom_fg_0114,bom_fg_0114_line_05,rm_0014,kg,1000,0.0,1049.415
production_order_2026_00315,bom_fg_0115,bom_fg_0115_line_01,rm_0261,kg,1000,0.5,564.82608
production_order_2026_00315,bom_fg_0115,bom_fg_0115_line_02,rm_0278,kg,1000,1.0,714.61338
production_order_2026_00315,bom_fg_0115,bom_fg_0115_line_03,rm_0295,kg,1000,1.5,865.8559
production_order_2026_00315,bom_fg_0115,bom_fg_0115_line_04,rm_0002,kg,1000,2.0,1018.55364
production_order_2026_00315,bom_fg_0115,bom_fg_0115_line_05,rm_0019,kg,1000,0.0,1144.104
production_order_2026_00316,bom_fg_0116,bom_fg_0116_line_01,rm_0266,kg,1000,0.5,647.596875
production_order_2026_00316,bom_fg_0116,bom_fg_0116_line_02,rm_0283,kg,1000,1.0,801.8087
production_order_2026_00316,bom_fg_0116,bom_fg_0116_line_03,rm_0300,kg,1000,1.5,957.515475
production_order_2026_00316,bom_fg_0116,bom_fg_0116_line_04,rm_0007,kg,1000,2.0,1114.7172
production_order_2026_00316,bom_fg_0116,bom_fg_0116_line_05,rm_0024,kg,1000,0.0,1242.355
production_order_2026_00317,bom_fg_0117,bom_fg_0117_line_01,rm_0271,kg,1000,0.5,733.94748
production_order_2026_00317,bom_fg_0117,bom_fg_0117_line_02,rm_0288,kg,1000,1.0,892.60164
production_order_2026_00317,bom_fg_0117,bom_fg_0117_line_03,rm_0305,piece,1000,1.5,1052.79048
production_order_2026_00317,bom_fg_0117,bom_fg_0117_line_04,rm_0012,kg,1000,2.0,1214.514
production_order_2026_00317,bom_fg_0117,bom_fg_0117_line_05,rm_0029,kg,1000,0.0,1344.168
production_order_2026_00318,bom_fg_0118,bom_fg_0118_line_01,rm_0276,kg,1000,0.5,823.877895
production_order_2026_00318,bom_fg_0118,bom_fg_0118_line_02,rm_0293,litre,1000,1.0,986.9922
production_order_2026_00318,bom_fg_0118,bom_fg_0118_line_03,rm_0310,piece,1000,1.5,1151.680915
production_order_2026_00318,bom_fg_0118,bom_fg_0118_line_04,rm_0017,kg,1000,2.0,1317.94404
production_order_2026_00318,bom_fg_0118,bom_fg_0118_line_05,rm_0034,litre,1000,0.0,1449.543
production_order_2026_00319,bom_fg_0119,bom_fg_0119_line_01,rm_0281,kg,1000,0.5,917.38812
production_order_2026_00319,bom_fg_0119,bom_fg_0119_line_02,rm_0298,kg,1000,1.0,1084.98038
production_order_2026_00319,bom_fg_0119,bom_fg_0119_line_03,rm_0005,kg,1000,1.5,1254.18678
