item_code,location_code,lot_code,on_hand_quantity
fg_0172,wh_raw_north_z06,lot_fg_0172_02,14233.0
fg_0172,wh_raw_north_z08,lot_fg_0172_02,8469.0
fg_0172,wh_raw_south_z02,lot_fg_0172_02,14971.0
fg_0173,wh_finished_south_z03,production_lot_2026_00173,5172.0
fg_0173,wh_finished_south_z05,lot_fg_0173_01,14068.0
fg_0173,wh_raw_north_z09,lot_fg_0173_01,8570.0
fg_0173,wh_raw_south_z03,lot_fg_0173_01,15072.0
fg_0174,wh_finished_north_z04,production_lot_2026_00174,5273.0
fg_0174,wh_finished_south_z06,lot_fg_0174_02,14169.0
fg_0174,wh_raw_north_z02,lot_fg_0174_02,14907.0
fg_0174,wh_raw_north_z10,lot_fg_0174_02,8671.0
fg_0175,wh_finished_south_z05,production_lot_2026_00175,5374.0
fg_0175,wh_finished_south_z07,lot_fg_0175_01,14270.0
fg_0175,wh_finished_south_z09,lot_fg_0175_01,8506.0
fg_0175,wh_raw_north_z03,lot_fg_0175_01,15008.0
fg_0176,wh_finished_north_z06,lot_fg_0176_02,14105.0
fg_0176,wh_finished_north_z06,production_lot_2026_00176,5475.0
fg_0176,wh_finished_south_z10,lot_fg_0176_02,8607.0
fg_0176,wh_raw_north_z04,lot_fg_0176_02,15109.0
fg_0177,wh_finished_north_z07,lot_fg_0177_01,14206.0
fg_0177,wh_finished_south_z01,lot_fg_0177_01,8708.0
fg_0177,wh_finished_south_z03,lot_fg_0177_01,14944.0
fg_0177,wh_finished_south_z07,production_lot_2026_00177,5576.0
fg_0178,wh_finished_north_z08,lot_fg_0178_02,14307.0
fg_0178,wh_finished_north_z08,production_lot_2026_00178,5677.0
fg_0178,wh_finished_north_z10,lot_fg_0178_02,8543.0
fg_0178,wh_finished_south_z04,lot_fg_0178_02,15045.0
fg_0179,wh_cold_z07,lot_fg_0179_01,14142.0
fg_0179,wh_finished_north_z01,lot_fg_0179_01,8644.0
fg_0179,wh_finished_south_z05,lot_fg_0179_01,15146.0
fg_0179,wh_finished_south_z09,production_lot_2026_00179,5778.0
fg_0180,wh_cold_z08,lot_fg_0180_02,14243.0
fg_0180,wh_finished_north_z02,lot_fg_0180_02,8745.0
fg_0180,wh_finished_north_z04,lot_fg_0180_02,14981.0
fg_0180,wh_finished_north_z10,production_lot_2026_00180,5879.0
fg_0181,wh_cold_z01,lot_fg_0181_01,8580.0
fg_0181,wh_cold_z09,lot_fg_0181_01,14344.0
fg_0181,wh_finished_north_z05,lot_fg_0181_01,15082.0
fg_0181,wh_finished_south_z01,production_lot_2026_00181,5980.0
fg_0182,wh_cold_z02,lot_fg_0182_02,8681.0
fg_0182,wh_finished_north_z02,production_lot_2026_00182,6081.0
fg_0182,wh_finished_north_z06,lot_fg_0182_02,15183.0
fg_0182,wh_packaging_z08,lot_fg_0182_02,14179.0
fg_0183,wh_cold_z03,lot_fg_0183_01,8782.0
fg_0183,wh_cold_z05,lot_fg_0183_01,15018.0
fg_0183,wh_finished_south_z03,production_lot_2026_00183,6182.0
fg_0183,wh_packaging_z09,lot_fg_0183_01,14280.0
fg_0184,wh_cold_z06,lot_fg_0184_02,15119.0
fg_0184,wh_finished_north_z04,production_lot_2026_00184,6283.0
fg_0184,wh_packaging_z02,lot_fg_0184_02,8617.0
fg_0184,wh_packaging_z10,lot_fg_0184_02,14381.0
fg_0185,wh_cold_z07,lot_fg_0185_01,15220.0
fg_0185,wh_finished_south_z05,production_lot_2026_00185,6384.0
fg_0185,wh_packaging_z03,lot_fg_0185_01,8718.0
fg_0185,wh_raw_south_z09,lot_fg_0185_01,14216.0
fg_0186,wh_finished_north_z06,production_lot_2026_00186,6485.0
fg_0186,wh_packaging_z04,lot_fg_0186_02,8819.0
fg_0186,wh_packaging_z06,lot_fg_0186_02,15055.0
fg_0186,wh_raw_south_z10,lot_fg_0186_02,14317.0
fg_0187,wh_finished_south_z07,production_lot_2026_00187,6586.0
fg_0187,wh_packaging_z07,lot_fg_0187_01,15156.0
fg_0187,wh_raw_south_z01,lot_fg_0187_01,14418.0
fg_0187,wh_raw_south_z03,lot_fg_0187_01,8654.0
fg_0188,wh_finished_north_z08,production_lot_2026_00188,6687.0
fg_0188,wh_packaging_z08,lot_fg_0188_02,15257.0
fg_0188,wh_raw_north_z10,lot_fg_0188_02,14253.0
fg_0188,wh_raw_south_z04,lot_fg_0188_02,8755.0
fg_0189,wh_finished_south_z09,production_lot_2026_00189,6788.0
fg_0189,wh_raw_north_z01,lot_fg_0189_01,14354.0
fg_0189,wh_raw_south_z05,lot_fg_0189_01,8856.0
fg_0189,wh_raw_south_z07,lot_fg_0189_01,15092.0
fg_0190,wh_finished_north_z10,production_lot_2026_00190,6889.0
fg_0190,wh_raw_north_z02,lot_fg_0190_02,14455.0
fg_0190,wh_raw_north_z04,lot_fg_0190_02,8691.0
fg_0190,wh_raw_south_z08,lot_fg_0190_02,15193.0
fg_0191,wh_finished_south_z01,lot_fg_0191_01,14290.0
fg_0191,wh_finished_south_z01,production_lot_2026_00191,6990.0
fg_0191,wh_raw_north_z05,lot_fg_0191_01,8792.0
fg_0191,wh_raw_south_z09,lot_fg_0191_01,15294.0
fg_0192,wh_finished_north_z02,production_lot_2026_00192,7091.0
fg_0192,wh_finished_south_z02,lot_fg_0192_02,14391.0
fg_0192,wh_raw_north_z06,lot_fg_0192_02,8893.0
fg_0192,wh_raw_north_z08,lot_fg_0192_02,15129.0
fg_0193,wh_finished_south_z03,lot_fg_0193_01,14492.0
fg_0193,wh_finished_south_z03,production_lot_2026_00193,7192.0
fg_0193,wh_finished_south_z05,lot_fg_0193_01,8728.0
fg_0193,wh_raw_north_z09,lot_fg_0193_01,15230.0
fg_0194,wh_finished_north_z02,lot_fg_0194_02,14327.0
fg_0194,wh_finished_north_z04,production_lot_2026_00194,7293.0
fg_0194,wh_finished_south_z06,lot_fg_0194_02,8829.0
fg_0194,wh_raw_north_z10,lot_fg_0194_02,15331.0
fg_0195,wh_finished_north_z03,lot_fg_0195_01,14428.0
fg_0195,wh_finished_south_z05,production_lot_2026_00195,7394.0
fg_0195,wh_finished_south_z07,lot_fg_0195_01,8930.0
fg_0195,wh_finished_south_z09,lot_fg_0195_01,15166.0
fg_0196,wh_finished_north_z04,lot_fg_0196_02,14529.0
fg_0196,wh_finished_north_z06,lot_fg_0196_02,8765.0
fg_0196,wh_finished_north_z06,production_lot_2026_00196,7495.0
fg_0196,wh_finished_south_z10,lot_fg_0196_02,15267.0
fg_0197,wh_cold_z03,lot_fg_0197_01,14364.0
fg_0197,wh_finished_north_z07,lot_fg_0197_01,8866.0
fg_0197,wh_finished_south_z01,lot_fg_0197_01,15368.0
fg_0197,wh_finished_south_z07,production_lot_2026_00197,7596.0
fg_0198,wh_cold_z04,lot_fg_0198_02,14465.0
fg_0198,wh_finished_north_z08,lot_fg_0198_02,8967.0
fg_0198,wh_finished_north_z08,production_lot_2026_00198,7697.0
fg_0198,wh_finished_north_z10,lot_fg_0198_02,15203.0
fg_0199,wh_cold_z05,lot_fg_0199_01,14566.0
fg_0199,wh_cold_z07,lot_fg_0199_01,8802.0
fg_0199,wh_finished_north_z01,lot_fg_0199_01,15304.0
fg_0199,wh_finished_south_z09,production_lot_2026_00199,7798.0
fg_0200,wh_cold_z08,lot_fg_0200_02,8903.0
fg_0200,wh_finished_north_z02,lot_fg_0200_02,15405.0
fg_0200,wh_finished_north_z10,production_lot_2026_00200,7899.0
fg_0200,wh_packaging_z04,lot_fg_0200_02,14401.0
rm_0001,wh_cold_z01,lot_rm_0001_01,15223.0
rm_0001,wh_cold_z09,lot_rm_0001_01,8981.0
rm_0001,wh_finished_north_z09,lot_rm_0001_01,13.0
rm_0001,wh_packaging_z05,lot_rm_0001_01,14483.0
rm_0001,wh_raw_north_z01,lot_rm_0001_01,5.0
rm_0001,wh_raw_north_z03,lot_rm_0001_01,17.0
rm_0001,wh_raw_south_z01,lot_rm_0001_01,7985.0
rm_0001,wh_raw_south_z05,lot_rm_0001_01,9.0
rm_0002,wh_cold_z02,lot_rm_0002_02,15341.0
rm_0002,wh_packaging_z06,lot_rm_0002_02,14590.0
rm_0002,wh_packaging_z08,lot_rm_0002_02,8826.0
rm_0002,wh_raw_south_z02,lot_rm_0002_02,8088.0
rm_0003,wh_cold_z03,lot_rm_0003_01,15442.0
rm_0003,wh_packaging_z09,lot_rm_0003_01,8929.0
rm_0003,wh_raw_south_z03,lot_rm_0003_01,8191.0
rm_0003,wh_raw_south_z05,lot_rm_0003_01,14427.0
rm_0004,wh_packaging_z02,lot_rm_0004_02,15277.0
rm_0004,wh_packaging_z10,lot_rm_0004_02,9027.0
rm_0004,wh_raw_north_z02,lot_rm_0004_02,8023.0
rm_0004,wh_raw_south_z06,lot_rm_0004_02,14525.0
rm_0005,wh_packaging_z03,lot_rm_0005_01,15378.0
rm_0005,wh_raw_north_z03,lot_rm_0005_01,8126.0
rm_0005,wh_raw_south_z07,lot_rm_0005_01,14628.0
rm_0005,wh_raw_south_z09,lot_rm_0005_01,8864.0
rm_0006,wh_cold_z10,lot_rm_0006_02,14.0
rm_0006,wh_finished_south_z02,lot_rm_0006_02,6.0
rm_0006,wh_finished_south_z04,lot_rm_0006_02,18.0
rm_0006,wh_packaging_z04,lot_rm_0006_02,15461.0
rm_0006,wh_raw_north_z04,lot_rm_0006_02,8218.0
rm_0006,wh_raw_north_z06,lot_rm_0006_02,14450.0
rm_0006,wh_raw_south_z06,lot_rm_0006_02,10.0
rm_0006,wh_raw_south_z10,lot_rm_0006_02,8948.0
rm_0007,wh_finished_south_z03,lot_rm_0007_01,8061.0
rm_0007,wh_raw_north_z07,lot_rm_0007_01,14563.0
rm_0007,wh_raw_south_z01,lot_rm_0007_01,9065.0
rm_0007,wh_raw_south_z03,lot_rm_0007_01,15314.0
rm_0008,wh_finished_south_z04,lot_rm_0008_02,8159.0
rm_0008,wh_raw_north_z08,lot_rm_0008_02,14661.0
rm_0008,wh_raw_north_z10,lot_rm_0008_02,8897.0
rm_0008,wh_raw_south_z04,lot_rm_0008_02,15415.0
rm_0009,wh_finished_south_z05,lot_rm_0009_01,8262.0
rm_0009,wh_finished_south_z07,lot_rm_0009_01,14498.0
rm_0009,wh_raw_north_z01,lot_rm_0009_01,9000.0
rm_0009,wh_raw_south_z05,lot_rm_0009_01,15516.0
rm_0010,wh_finished_north_z04,lot_rm_0010_02,8094.0
rm_0010,wh_finished_south_z08,lot_rm_0010_02,14596.0
rm_0010,wh_raw_north_z02,lot_rm_0010_02,9098.0
rm_0010,wh_raw_north_z04,lot_rm_0010_02,15351.0
rm_0011,wh_cold_z03,lot_rm_0011_01,7.0
rm_0011,wh_finished_north_z05,lot_rm_0011_01,8209.0
rm_0011,wh_finished_south_z01,lot_rm_0011_01,8920.0
rm_0011,wh_finished_south_z09,lot_rm_0011_01,14688.0
rm_0011,wh_packaging_z01,lot_rm_0011_01,15.0
rm_0011,wh_raw_north_z05,lot_rm_0011_01,15433.0
rm_0011,wh_raw_north_z07,lot_rm_0011_01,11.0
rm_0012,wh_finished_north_z06,lot_rm_0012_02,8295.0
rm_0012,wh_finished_north_z08,lot_rm_0012_02,14531.0
rm_0012,wh_finished_south_z02,lot_rm_0012_02,9033.0
rm_0012,wh_raw_north_z06,lot_rm_0012_02,15553.0
rm_0013,wh_cold_z05,lot_rm_0013_01,8132.0
rm_0013,wh_finished_north_z09,lot_rm_0013_01,14634.0
rm_0013,wh_finished_south_z03,lot_rm_0013_01,9136.0
rm_0013,wh_finished_south_z05,lot_rm_0013_01,15388.0
rm_0014,wh_cold_z06,lot_rm_0014_02,8230.0
rm_0014,wh_finished_north_z02,lot_rm_0014_02,8968.0
rm_0014,wh_finished_north_z10,lot_rm_0014_02,14732.0
rm_0014,wh_finished_south_z06,lot_rm_0014_02,15489.0
rm_0015,wh_cold_z07,lot_rm_0015_01,8333.0
rm_0015,wh_cold_z09,lot_rm_0015_01,14569.0
rm_0015,wh_finished_north_z03,lot_rm_0015_01,9071.0
rm_0015,wh_finished_south_z07,lot_rm_0015_01,15590.0
rm_0016,wh_cold_z04,lot_rm_0016_02,8.0
rm_0016,wh_cold_z06,lot_rm_0016_02,20.0
rm_0016,wh_cold_z10,lot_rm_0016_02,14655.0
rm_0016,wh_finished_north_z04,lot_rm_0016_02,9153.0
rm_0016,wh_finished_north_z06,lot_rm_0016_02,15405.0
rm_0016,wh_finished_south_z08,lot_rm_0016_02,12.0
rm_0016,wh_packaging_z06,lot_rm_0016_02,8157.0
rm_0016,wh_raw_south_z02,lot_rm_0016_02,16.0
rm_0017,wh_cold_z01,lot_rm_0017_01,14770.0
rm_0017,wh_cold_z03,lot_rm_0017_01,9006.0
rm_0017,wh_finished_north_z07,lot_rm_0017_01,15526.0
rm_0017,wh_packaging_z07,lot_rm_0017_01,8268.0
rm_0018,wh_cold_z04,lot_rm_0018_02,9104.0
rm_0018,wh_finished_north_z08,lot_rm_0018_02,15627.0
rm_0018,wh_packaging_z08,lot_rm_0018_02,8366.0
rm_0018,wh_packaging_z10,lot_rm_0018_02,14602.0
rm_0019,wh_cold_z05,lot_rm_0019_01,9207.0
rm_0019,wh_cold_z07,lot_rm_0019_01,15462.0
rm_0019,wh_packaging_z01,lot_rm_0019_01,14705.0
rm_0019,wh_raw_south_z07,lot_rm_0019_01,8203.0
rm_0020,wh_cold_z08,lot_rm_0020_02,15563.0
rm_0020,wh_packaging_z02,lot_rm_0020_02,14803.0
rm_0020,wh_packaging_z04,lot_rm_0020_02,9039.0
rm_0020,wh_raw_south_z08,lot_rm_0020_02,8301.0
rm_0021,wh_cold_z09,lot_rm_0021_01,15643.0
rm_0021,wh_finished_north_z09,lot_rm_0021_01,13.0
rm_0021,wh_packaging_z05,lot_rm_0021_01,9134.0
rm_0021,wh_packaging_z07,lot_rm_0021_01,21.0
rm_0021,wh_raw_north_z03,lot_rm_0021_01,17.0
rm_0021,wh_raw_south_z01,lot_rm_0021_01,14627.0
rm_0021,wh_raw_south_z09,lot_rm_0021_01,8395.0
rm_0022,wh_packaging_z06,lot_rm_0022_02,9240.0
rm_0022,wh_packaging_z08,lot_rm_0022_02,15499.0
rm_0022,wh_raw_north_z08,lot_rm_0022_02,8236.0
rm_0022,wh_raw_south_z02,lot_rm_0022_02,14738.0
rm_0023,wh_packaging_z09,lot_rm_0023_01,15600.0
rm_0023,wh_raw_north_z09,lot_rm_0023_01,8339.0
rm_0023,wh_raw_south_z03,lot_rm_0023_01,14841.0
rm_0023,wh_raw_south_z05,lot_rm_0023_01,9077.0
rm_0024,wh_packaging_z10,lot_rm_0024_02,15701.0
rm_0024,wh_raw_north_z02,lot_rm_0024_02,14673.0
rm_0024,wh_raw_north_z10,lot_rm_0024_02,8437.0
rm_0024,wh_raw_south_z06,lot_rm_0024_02,9175.0
rm_0025,wh_finished_south_z09,lot_rm_0025_01,8274.0
rm_0025,wh_raw_north_z03,lot_rm_0025_01,14776.0
rm_0025,wh_raw_south_z07,lot_rm_0025_01,9278.0
rm_0025,wh_raw_south_z09,lot_rm_0025_01,15536.0
rm_0026,wh_cold_z10,lot_rm_0026_02,14.0
rm_0026,wh_finished_south_z04,lot_rm_0026_02,18.0
rm_0026,wh_finished_south_z10,lot_rm_0026_02,8362.0
rm_0026,wh_raw_north_z04,lot_rm_0026_02,14860.0
rm_0026,wh_raw_north_z06,lot_rm_0026_02,9092.0
rm_0026,wh_raw_north_z08,lot_rm_0026_02,22.0
rm_0026,wh_raw_south_z06,lot_rm_0026_02,10.0
rm_0026,wh_raw_south_z10,lot_rm_0026_02,15615.0
rm_0027,wh_finished_south_z01,lot_rm_0027_01,8475.0
rm_0027,wh_finished_south_z03,lot_rm_0027_01,14711.0
rm_0027,wh_raw_north_z07,lot_rm_0027_01,9213.0
rm_0027,wh_raw_south_z01,lot_rm_0027_01,15738.0
rm_0028,wh_finished_north_z10,lot_rm_0028_02,8307.0
rm_0028,wh_finished_south_z04,lot_rm_0028_02,14809.0
rm_0028,wh_raw_north_z08,lot_rm_0028_02,9311.0
rm_0028,wh_raw_north_z10,lot_rm_0028_02,15573.0
rm_0029,wh_finished_north_z01,lot_rm_0029_01,8410.0
rm_0029,wh_finished_south_z05,lot_rm_0029_01,14912.0
rm_0029,wh_finished_south_z07,lot_rm_0029_01,9148.0
rm_0029,wh_raw_north_z01,lot_rm_0029_01,15674.0
rm_0030,wh_finished_north_z02,lot_rm_0030_02,8508.0
rm_0030,wh_finished_north_z04,lot_rm_0030_02,14744.0
rm_0030,wh_finished_south_z08,lot_rm_0030_02,9246.0
rm_0030,wh_raw_north_z02,lot_rm_0030_02,15775.0
rm_0031,wh_cold_z01,lot_rm_0031_01,8334.0
rm_0031,wh_finished_north_z05,lot_rm_0031_01,14851.0
rm_0031,wh_finished_south_z01,lot_rm_0031_01,15587.0
rm_0031,wh_finished_south_z09,lot_rm_0031_01,9330.0
rm_0031,wh_packaging_z01,lot_rm_0031_01,15.0
rm_0031,wh_raw_north_z07,lot_rm_0031_01,11.0
rm_0031,wh_raw_north_z09,lot_rm_0031_01,23.0
rm_0032,wh_cold_z02,lot_rm_0032_02,8443.0
rm_0032,wh_finished_north_z06,lot_rm_0032_02,14945.0
rm_0032,wh_finished_north_z08,lot_rm_0032_02,9181.0
rm_0032,wh_finished_south_z02,lot_rm_0032_02,15711.0
rm_0033,wh_cold_z03,lot_rm_0033_01,8546.0
rm_0033,wh_cold_z05,lot_rm_0033_01,14782.0
rm_0033,wh_finished_north_z09,lot_rm_0033_01,9284.0
rm_0033,wh_finished_south_z03,lot_rm_0033_01,15812.0
rm_0034,wh_cold_z06,lot_rm_0034_02,14880.0
rm_0034,wh_finished_north_z02,lot_rm_0034_02,15647.0
rm_0034,wh_finished_north_z10,lot_rm_0034_02,9382.0
rm_0034,wh_packaging_z02,lot_rm_0034_02,8378.0
rm_0035,wh_cold_z07,lot_rm_0035_01,14983.0
rm_0035,wh_cold_z09,lot_rm_0035_01,9219.0
rm_0035,wh_finished_north_z03,lot_rm_0035_01,15748.0
rm_0035,wh_packaging_z03,lot_rm_0035_01,8481.0
rm_0036,wh_cold_z10,lot_rm_0036_02,9297.0
rm_0036,wh_finished_north_z04,lot_rm_0036_02,15825.0
rm_0036,wh_finished_south_z08,lot_rm_0036_02,12.0
rm_0036,wh_finished_south_z10,lot_rm_0036_02,24.0
rm_0036,wh_packaging_z04,lot_rm_0036_02,8567.0
rm_0036,wh_packaging_z06,lot_rm_0036_02,14819.0
rm_0036,wh_raw_south_z02,lot_rm_0036_02,16.0
rm_0037,wh_cold_z01,lot_rm_0037_01,9420.0
rm_0037,wh_cold_z03,lot_rm_0037_01,15684.0
rm_0037,wh_packaging_z07,lot_rm_0037_01,14918.0
rm_0037,wh_raw_south_z03,lot_rm_0037_01,8416.0
rm_0038,wh_cold_z04,lot_rm_0038_02,15785.0
rm_0038,wh_packaging_z08,lot_rm_0038_02,15016.0
rm_0038,wh_packaging_z10,lot_rm_0038_02,9252.0
rm_0038,wh_raw_south_z04,lot_rm_0038_02,8514.0
rm_0039,wh_cold_z05,lot_rm_0039_01,15886.0
rm_0039,wh_packaging_z01,lot_rm_0039_01,9355.0
rm_0039,wh_raw_south_z05,lot_rm_0039_01,8617.0
rm_0039,wh_raw_south_z07,lot_rm_0039_01,14853.0
rm_0040,wh_packaging_z02,lot_rm_0040_02,9453.0
rm_0040,wh_packaging_z04,lot_rm_0040_02,15721.0
rm_0040,wh_raw_north_z04,lot_rm_0040_02,8449.0
rm_0040,wh_raw_south_z08,lot_rm_0040_02,14951.0
rm_0041,wh_finished_north_z01,lot_rm_0041_01,5.0
rm_0041,wh_finished_north_z09,lot_rm_0041_01,13.0
rm_0041,wh_packaging_z05,lot_rm_0041_01,15817.0
rm_0041,wh_packaging_z07,lot_rm_0041_01,21.0
rm_0041,wh_raw_north_z03,lot_rm_0041_01,17.0
rm_0041,wh_raw_north_z05,lot_rm_0041_01,8539.0
rm_0041,wh_raw_south_z01,lot_rm_0041_01,9269.0
rm_0041,wh_raw_south_z09,lot_rm_0041_01,15037.0
rm_0042,wh_packaging_z06,lot_rm_0042_02,15923.0
rm_0042,wh_raw_north_z06,lot_rm_0042_02,8650.0
rm_0042,wh_raw_north_z08,lot_rm_0042_02,14886.0
rm_0042,wh_raw_south_z02,lot_rm_0042_02,9388.0
rm_0043,wh_finished_south_z05,lot_rm_0043_01,8487.0
rm_0043,wh_raw_north_z09,lot_rm_0043_01,14989.0
rm_0043,wh_raw_south_z03,lot_rm_0043_01,9491.0
rm_0043,wh_raw_south_z05,lot_rm_0043_01,15758.0
rm_0044,wh_finished_south_z06,lot_rm_0044_02,8585.0
rm_0044,wh_raw_north_z02,lot_rm_0044_02,9323.0
rm_0044,wh_raw_north_z10,lot_rm_0044_02,15087.0
rm_0044,wh_raw_south_z06,lot_rm_0044_02,15859.0
rm_0045,wh_finished_south_z07,lot_rm_0045_01,8688.0
rm_0045,wh_finished_south_z09,lot_rm_0045_01,14924.0
rm_0045,wh_raw_north_z03,lot_rm_0045_01,9426.0
rm_0045,wh_raw_south_z07,lot_rm_0045_01,15960.0
rm_0046,wh_cold_z02,lot_rm_0046_02,6.0
rm_0046,wh_cold_z10,lot_rm_0046_02,14.0
rm_0046,wh_finished_north_z04,lot_rm_0046_02,18.0
rm_0046,wh_finished_north_z06,lot_rm_0046_02,8506.0
rm_0046,wh_finished_south_z10,lot_rm_0046_02,15004.0
rm_0046,wh_raw_north_z04,lot_rm_0046_02,9502.0
rm_0046,wh_raw_north_z06,lot_rm_0046_02,15789.0
rm_0046,wh_raw_south_z08,lot_rm_0046_02,22.0
rm_0047,wh_finished_north_z07,lot_rm_0047_01,8623.0
rm_0047,wh_finished_south_z01,lot_rm_0047_01,15125.0
rm_0047,wh_finished_south_z03,lot_rm_0047_01,9361.0
rm_0047,wh_raw_north_z07,lot_rm_0047_01,15896.0
rm_0048,wh_finished_north_z08,lot_rm_0048_02,8721.0
rm_0048,wh_finished_north_z10,lot_rm_0048_02,14957.0
rm_0048,wh_finished_south_z04,lot_rm_0048_02,9459.0
rm_0048,wh_raw_north_z08,lot_rm_0048_02,15997.0
rm_0049,wh_cold_z07,,8558.0
rm_0049,wh_finished_north_z01,,15060.0
rm_0049,wh_finished_south_z05,,9562.0
rm_0049,wh_finished_south_z07,,15832.0
rm_0050,wh_cold_z08,,8656.0
rm_0050,wh_finished_north_z02,,15158.0
rm_0050,wh_finished_north_z04,,9394.0
rm_0050,wh_finished_south_z08,,15933.0
rm_0051,wh_cold_z01,,14976.0
rm_0051,wh_cold_z09,,8744.0
rm_0051,wh_finished_north_z05,,9493.0
rm_0051,wh_finished_south_z09,,16027.0
rm_0051,wh_packaging_z01,,15.0
rm_0051,wh_packaging_z03,,7.0
rm_0051,wh_raw_north_z09,,23.0
rm_0052,wh_cold_z02,,15093.0
rm_0052,wh_finished_north_z06,,9595.0
rm_0052,wh_finished_north_z08,,15869.0
rm_0052,wh_packaging_z08,,8591.0
rm_0053,wh_cold_z03,,15196.0
rm_0053,wh_cold_z05,,9432.0
rm_0053,wh_finished_north_z09,,15970.0
rm_0053,wh_packaging_z09,,8694.0
rm_0054,wh_cold_z06,,9530.0
rm_0054,wh_finished_north_z10,,16071.0
rm_0054,wh_packaging_z02,,15028.0
rm_0054,wh_packaging_z10,,8792.0
rm_0055,wh_cold_z07,,9633.0
rm_0055,wh_cold_z09,,15906.0
rm_0055,wh_packaging_z03,,15131.0
rm_0055,wh_raw_south_z09,,8629.0
rm_0056,wh_cold_z06,,20.0
rm_0056,wh_cold_z10,,15999.0
rm_0056,wh_finished_south_z10,,24.0
rm_0056,wh_packaging_z04,,15209.0
rm_0056,wh_packaging_z06,,9441.0
rm_0056,wh_raw_north_z02,,16.0
rm_0056,wh_raw_south_z04,,8.0
rm_0056,wh_raw_south_z10,,8711.0
rm_0057,wh_cold_z01,,16108.0
rm_0057,wh_packaging_z07,,9568.0
rm_0057,wh_raw_south_z01,,8830.0
rm_0057,wh_raw_south_z03,,15066.0
rm_0058,wh_packaging_z08,,9666.0
rm_0058,wh_packaging_z10,,15943.0
rm_0058,wh_raw_north_z10,,8662.0
rm_0058,wh_raw_south_z04,,15164.0
rm_0059,wh_packaging_z01,,16044.0
rm_0059,wh_raw_north_z01,,8765.0
rm_0059,wh_raw_south_z05,,15267.0
rm_0059,wh_raw_south_z07,,9503.0
rm_0060,wh_packaging_z02,,16145.0
rm_0060,wh_raw_north_z02,,8863.0
rm_0060,wh_raw_north_z04,,15099.0
rm_0060,wh_raw_south_z08,,9601.0
rm_0061,wh_finished_north_z01,,5.0
rm_0061,wh_finished_south_z01,,8683.0
rm_0061,wh_packaging_z07,,21.0
rm_0061,wh_raw_north_z03,,17.0
rm_0061,wh_raw_north_z05,,15190.0
rm_0061,wh_raw_south_z01,,15971.0
rm_0061,wh_raw_south_z09,,9699.0
rm_0062,wh_finished_south_z02,,8798.0
rm_0062,wh_raw_north_z06,,15300.0
rm_0062,wh_raw_north_z08,,9536.0
rm_0062,wh_raw_south_z02,,16081.0
rm_0063,wh_finished_south_z03,,8901.0
rm_0063,wh_finished_south_z05,,15137.0
rm_0063,wh_raw_north_z09,,9639.0
rm_0063,wh_raw_south_z03,,16182.0
rm_0064,wh_finished_north_z02,,8733.0
rm_0064,wh_finished_south_z06,,15235.0
rm_0064,wh_raw_north_z02,,16017.0
rm_0064,wh_raw_north_z10,,9737.0
rm_0065,wh_finished_north_z03,lot_rm_0065_01,8836.0
rm_0065,wh_finished_south_z07,lot_rm_0065_01,15338.0
rm_0065,wh_finished_south_z09,lot_rm_0065_01,9574.0
rm_0065,wh_raw_north_z03,lot_rm_0065_01,16118.0
rm_0066,wh_cold_z02,lot_rm_0066_02,6.0
rm_0066,wh_finished_north_z04,lot_rm_0066_02,8916.0
rm_0066,wh_finished_north_z06,lot_rm_0066_02,15148.0
rm_0066,wh_finished_south_z04,lot_rm_0066_02,18.0
rm_0066,wh_finished_south_z06,lot_rm_0066_02,10.0
rm_0066,wh_finished_south_z10,lot_rm_0066_02,9666.0
rm_0066,wh_raw_north_z04,lot_rm_0066_02,16209.0
rm_0066,wh_raw_south_z08,lot_rm_0066_02,22.0
rm_0067,wh_cold_z03,lot_rm_0067_01,8771.0
rm_0067,wh_finished_north_z07,lot_rm_0067_01,15273.0
rm_0067,wh_finished_south_z01,lot_rm_0067_01,9775.0
rm_0067,wh_finished_south_z03,lot_rm_0067_01,16054.0
rm_0068,wh_cold_z04,lot_rm_0068_02,8869.0
rm_0068,wh_finished_north_z08,lot_rm_0068_02,15371.0
rm_0068,wh_finished_north_z10,lot_rm_0068_02,9607.0
rm_0068,wh_finished_south_z04,lot_rm_0068_02,16155.0
rm_0069,wh_cold_z05,lot_rm_0069_01,8972.0
rm_0069,wh_cold_z07,lot_rm_0069_01,15208.0
rm_0069,wh_finished_north_z01,lot_rm_0069_01,9710.0
rm_0069,wh_finished_south_z05,lot_rm_0069_01,16256.0
rm_0070,wh_cold_z08,lot_rm_0070_02,15306.0
rm_0070,wh_finished_north_z02,lot_rm_0070_02,9808.0
rm_0070,wh_finished_north_z04,lot_rm_0070_02,16091.0
rm_0070,wh_packaging_z04,lot_rm_0070_02,8804.0
rm_0071,wh_cold_z01,lot_rm_0071_01,9638.0
rm_0071,wh_cold_z07,lot_rm_0071_01,11.0
rm_0071,wh_cold_z09,lot_rm_0071_01,15386.0
rm_0071,wh_finished_north_z05,lot_rm_0071_01,16200.0
rm_0071,wh_packaging_z03,lot_rm_0071_01,7.0
rm_0071,wh_packaging_z05,lot_rm_0071_01,8888.0
rm_0071,wh_raw_north_z09,lot_rm_0071_01,23.0
rm_0072,wh_cold_z02,lot_rm_0072_02,9743.0
