item_code,item_name,item_type,category_code,unit_code,lot_controlled,minimum_stock_quantity,status,description
rm_0308,Chai nhựa thực phẩm 150 ml - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,active,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0309,Chai nhựa thực phẩm 450 ml - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,active,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0310,Cốc sữa chua 100 g - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,active,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0311,Nắp nhôm cốc sữa chua - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0312,Nắp chai HDPE - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0313,Ống hút giấy - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0314,Màng co lốc sản phẩm - Dùng cho sản xuất thử,raw_material,packaging,kg,false,500,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0315,Thùng carton 12 sản phẩm - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0316,Thùng carton 24 sản phẩm - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0317,Thùng carton 48 sản phẩm - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0318,Nhãn cuộn sản phẩm - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0319,Pallet nhựa thực phẩm - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
rm_0320,Túi sữa tiệt trùng - Dùng cho sản xuất thử,raw_material,packaging,piece,false,5000,inactive,Danh mục nguyên liệu tổng hợp theo nghiệp vụ doanh nghiệp sữa.
fg_0001,Sữa tươi tiệt trùng Green Farm Rất ít đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0002,Sữa tươi tiệt trùng Green Farm Rất ít đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0003,Sữa tươi tiệt trùng Green Farm Rất ít đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0004,Sữa tươi tiệt trùng Green Farm Rất ít đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0005,Sữa tươi tiệt trùng Green Farm Rất ít đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0006,Sữa tươi tiệt trùng Green Farm Organic - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0007,Sữa tươi tiệt trùng Green Farm Organic - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0008,Sữa tươi tiệt trùng Green Farm Organic - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0009,Sữa tươi tiệt trùng Green Farm Organic - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0010,Sữa tươi tiệt trùng Green Farm Organic - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0011,Sữa tươi tiệt trùng Green Farm Cao đạm ít béo - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0012,Sữa tươi tiệt trùng Green Farm Cao đạm ít béo - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0013,Sữa tươi tiệt trùng Green Farm Cao đạm ít béo - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0014,Sữa tươi tiệt trùng Green Farm Cao đạm ít béo - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0015,Sữa tươi tiệt trùng Green Farm Cao đạm ít béo - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Green Farm; nhóm Sữa tươi tiệt trùng; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0016,Sữa tươi tiệt trùng 100% Ít đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://partners.vinamilk.com.vn/collections/all-products
fg_0017,Sữa tươi tiệt trùng 100% Ít đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://partners.vinamilk.com.vn/collections/all-products
fg_0018,Sữa tươi tiệt trùng 100% Ít đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://partners.vinamilk.com.vn/collections/all-products
fg_0019,Sữa tươi tiệt trùng 100% Ít đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://partners.vinamilk.com.vn/collections/all-products
fg_0020,Sữa tươi tiệt trùng 100% Ít đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://partners.vinamilk.com.vn/collections/all-products
fg_0021,Sữa tươi tiệt trùng 100% Không đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://new.vinamilk.com.vn/collections/sua-tuoi
fg_0022,Sữa tươi tiệt trùng 100% Không đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://new.vinamilk.com.vn/collections/sua-tuoi
fg_0023,Sữa tươi tiệt trùng 100% Không đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://new.vinamilk.com.vn/collections/sua-tuoi
fg_0024,Sữa tươi tiệt trùng 100% Không đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://new.vinamilk.com.vn/collections/sua-tuoi
fg_0025,Sữa tươi tiệt trùng 100% Không đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk 100%; nhóm Sữa tươi tiệt trùng; https://new.vinamilk.com.vn/collections/sua-tuoi
fg_0026,Sữa hạt 9 loại hạt Ít đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa hạt; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0027,Sữa hạt 9 loại hạt Ít đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa hạt; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0028,Sữa hạt 9 loại hạt Ít đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa hạt; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0029,Sữa hạt 9 loại hạt Ít đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa hạt; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0030,Sữa hạt 9 loại hạt Ít đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa hạt; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0031,Sữa đậu nành Hạnh nhân Ít đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://partners.vinamilk.com.vn/collections/all-products
fg_0032,Sữa đậu nành Hạnh nhân Ít đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://partners.vinamilk.com.vn/collections/all-products
fg_0033,Sữa đậu nành Hạnh nhân Ít đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://partners.vinamilk.com.vn/collections/all-products
fg_0034,Sữa đậu nành Hạnh nhân Ít đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://partners.vinamilk.com.vn/collections/all-products
fg_0035,Sữa đậu nành Hạnh nhân Ít đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://partners.vinamilk.com.vn/collections/all-products
fg_0036,Sữa đậu nành Sữa tươi Ít đường - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0037,Sữa đậu nành Sữa tươi Ít đường - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0038,Sữa đậu nành Sữa tươi Ít đường - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0039,Sữa đậu nành Sữa tươi Ít đường - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0040,Sữa đậu nành Sữa tươi Ít đường - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Sữa đậu nành; https://www.vinamilk.com.vn/products/sua-bot-pedia-kenji-1
fg_0041,Sữa bột CanxiPro - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: CanxiPro; nhóm Sữa bột người lớn; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0042,Sữa bột CanxiPro - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: CanxiPro; nhóm Sữa bột người lớn; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0043,Sữa bột CanxiPro - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: CanxiPro; nhóm Sữa bột người lớn; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0044,Sữa bột CanxiPro - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: CanxiPro; nhóm Sữa bột người lớn; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0045,Sữa bột CanxiPro - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: CanxiPro; nhóm Sữa bột người lớn; https://www.vinamilk.com.vn/products/sua-dau-nanh-vinamilk-super-soy-gap-doi-canxi
fg_0046,Sữa chua uống SuSu Hương Dâu - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0047,Sữa chua uống SuSu Hương Dâu - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0048,Sữa chua uống SuSu Hương Dâu - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0049,Sữa chua uống SuSu Hương Dâu - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0050,Sữa chua uống SuSu Hương Dâu - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0051,Sữa chua uống SuSu Hương Cam - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/cong-bo-san-pham/wp-content/uploads/cbsp/pa-000001-tcbsp-09-ncpt-24-final.pdf
fg_0052,Sữa chua uống SuSu Hương Cam - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/cong-bo-san-pham/wp-content/uploads/cbsp/pa-000001-tcbsp-09-ncpt-24-final.pdf
fg_0053,Sữa chua uống SuSu Hương Cam - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/cong-bo-san-pham/wp-content/uploads/cbsp/pa-000001-tcbsp-09-ncpt-24-final.pdf
fg_0054,Sữa chua uống SuSu Hương Cam - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/cong-bo-san-pham/wp-content/uploads/cbsp/pa-000001-tcbsp-09-ncpt-24-final.pdf
fg_0055,Sữa chua uống SuSu Hương Cam - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/cong-bo-san-pham/wp-content/uploads/cbsp/pa-000001-tcbsp-09-ncpt-24-final.pdf
fg_0056,Sữa chua uống SuSu Hương Táo Nho - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0057,Sữa chua uống SuSu Hương Táo Nho - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0058,Sữa chua uống SuSu Hương Táo Nho - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0059,Sữa chua uống SuSu Hương Táo Nho - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0060,Sữa chua uống SuSu Hương Táo Nho - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0061,Sữa chua uống SuSu Hương Việt Quất Chuối - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0062,Sữa chua uống SuSu Hương Việt Quất Chuối - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0063,Sữa chua uống SuSu Hương Việt Quất Chuối - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0064,Sữa chua uống SuSu Hương Việt Quất Chuối - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0065,Sữa chua uống SuSu Hương Việt Quất Chuối - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa chua uống; https://www.vinamilk.com.vn/vi/tin-tuc-su-kien/2556/khuyen-dung-susu-va-hero-mua-cang-nhieu-qua-cang-to
fg_0066,Sữa trái cây Hero Hương Dâu - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0067,Sữa trái cây Hero Hương Dâu - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0068,Sữa trái cây Hero Hương Dâu - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0069,Sữa trái cây Hero Hương Dâu - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0070,Sữa trái cây Hero Hương Dâu - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0071,Sữa trái cây Hero Hương Kẹo Nho - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0072,Sữa trái cây Hero Hương Kẹo Nho - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0073,Sữa trái cây Hero Hương Kẹo Nho - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0074,Sữa trái cây Hero Hương Kẹo Nho - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0075,Sữa trái cây Hero Hương Kẹo Nho - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0076,Sữa trái cây Hero Hương Cam - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0077,Sữa trái cây Hero Hương Cam - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0078,Sữa trái cây Hero Hương Cam - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0079,Sữa trái cây Hero Hương Cam - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0080,Sữa trái cây Hero Hương Cam - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0081,Sữa trái cây Hero Hương Dưa Hấu - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0082,Sữa trái cây Hero Hương Dưa Hấu - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0083,Sữa trái cây Hero Hương Dưa Hấu - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0084,Sữa trái cây Hero Hương Dưa Hấu - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0085,Sữa trái cây Hero Hương Dưa Hấu - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Hero; nhóm Sữa trái cây; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0086,Sữa trái cây SuSu Thạch Hương Kẹo Bông - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0087,Sữa trái cây SuSu Thạch Hương Kẹo Bông - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0088,Sữa trái cây SuSu Thạch Hương Kẹo Bông - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0089,Sữa trái cây SuSu Thạch Hương Kẹo Bông - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0090,Sữa trái cây SuSu Thạch Hương Kẹo Bông - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0091,Sữa trái cây SuSu Thạch Hương Marshmallow Kiwi - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0092,Sữa trái cây SuSu Thạch Hương Marshmallow Kiwi - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0093,Sữa trái cây SuSu Thạch Hương Marshmallow Kiwi - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0094,Sữa trái cây SuSu Thạch Hương Marshmallow Kiwi - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0095,Sữa trái cây SuSu Thạch Hương Marshmallow Kiwi - Thùng tiêu chuẩn,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: SuSu; nhóm Sữa trái cây có thạch; https://new.vinamilk.com.vn/collections/sua-trai-cay
fg_0096,Nước ép Cam Đào Collagen - 110 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://partners.vinamilk.com.vn/collections/all-products
fg_0097,Nước ép Cam Đào Collagen - 180 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://partners.vinamilk.com.vn/collections/all-products
fg_0098,Nước ép Cam Đào Collagen - 220 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://partners.vinamilk.com.vn/collections/all-products
fg_0099,Nước ép Cam Đào Collagen - 400 ml,finished_product,finished_product,piece,true,1000,active,Tham chiếu công khai: Vinamilk; nhóm Nước ép; https://partners.vinamilk.com.vn/collections/all-products
